NO.,hostile_offline,hostile_online,aggression
211,0.166666666666667,0.166666666666667,0.541666666666667
212,0,0,0.37037037037037
213,0,0,0.222222222222222
214,0,0,0.151515151515152
215,0,0,0.166666666666667
216,0,0,0.236111111111111
217,0,0,0.25
218,0,0,0.180555555555556
219,0.0416666666666667,0,0.222222222222222
220,0,0,0.0138888888888889
221,0,0,0.138888888888889
222,0.541666666666667,0.472222222222222,0.555555555555555
223,0.166666666666667,0.166666666666667,0.527777777777778
224,0,0,0.194444444444444
225,0.166666666666667,0.166666666666667,0.569444444444445
226,0,0,0.242424242424242
227,0,0,0.409090909090909
228,0.0416666666666667,0,0.25
229,0,0,0.208333333333333
230,0,0,0.25
231,0,0,0.212121212121212
232,0,0.0333333333333333,0.388888888888889
233,0.25,0.0833333333333333,0.458333333333333
234,0,0.233333333333333,0.5625
235,0,0,0.363636363636364
236,0,0,0.388888888888889
237,0.25,0,0.319444444444444
238,0.0833333333333333,0,0.393939393939394
239,0,0,0.388888888888889
240,0,0.0277777777777778,0.430555555555556
241,0,0,0.305555555555556
242,0,0,0.305555555555556
243,0,0,0.257575757575758
244,0,0,0.196969696969697
245,0,0,0.194444444444444
246,0.0416666666666667,0.166666666666667,0
247,0.0833333333333333,0,0.527777777777778
248,0.0416666666666667,0,0.222222222222222
249,0,0,0.152777777777778
250,0,0,0.277777777777778
251,0,0,0.181818181818182
252,0,0,0.236111111111111
253,0,0.0277777777777778,0.583333333333333
254,0,0,0.277777777777778
255,0,0,0.25
256,0,0,0.138888888888889
257,0.0416666666666667,0.166666666666667,0.625
258,0.333333333333333,0,0.375
259,0,0,0.363636363636364
260,0.0416666666666667,0,0.208333333333333
261,0.625,0.444444444444444,0.555555555555555
262,0,0,0.444444444444444
263,0,0,0.138888888888889
264,0.458333333333333,0.416666666666667,0.583333333333333
265,0.0416666666666667,0,0.366666666666667
266,0,0,0.375
267,0.583333333333333,0.472222222222222,0.541666666666667
268,0,0,0.0555555555555555
269,0,0,0.333333333333333
270,0,0,0.378787878787879
271,0,0,0.236111111111111
272,0,0,0.236111111111111
273,0,0,0.257575757575758
274,0.0416666666666667,0.0277777777777778,0.466666666666667
275,0,0,0.180555555555556
276,0.0416666666666667,0,0.236111111111111
277,0,0,0.136363636363636
278,0,0,0.680555555555555
279,0.0833333333333333,0,0.318181818181818
280,0.0416666666666667,0,0.366666666666667
281,0,0,0.416666666666667
282,0,0.0277777777777778,0.166666666666667
283,0,0,0.0972222222222222
284,0.166666666666667,0.166666666666667,0.555555555555555
285,0,0,0.291666666666667
286,0,0,0.236111111111111
287,0,0,0.236111111111111
288,0.166666666666667,0.166666666666667,0.555555555555555
289,0.208333333333333,0.0277777777777778,0.361111111111111
290,0.458333333333333,0.472222222222222,0.569444444444445
291,0.0416666666666667,0,0.444444444444444
292,0.0416666666666667,0,0.583333333333333
293,0.0416666666666667,0,0.333333333333333
294,0,0,0.266666666666667
295,0.0833333333333333,0.0277777777777778,0.694444444444445
296,0.208333333333333,0,0.388888888888889
297,0,0,0.277777777777778
298,0,0.0277777777777778,0.37037037037037
299,0,0,0.348484848484848
300,0.5,0.5,0.513888888888889
301,0,0,0.736111111111111
302,0.0833333333333333,0.0555555555555555,0.416666666666667
303,0,0,0.152777777777778
304,0.166666666666667,0.166666666666667,0.513888888888889
305,0,0,0.236111111111111
306,0,0,0.214285714285714
307,0,0.0277777777777778,0.166666666666667
308,0.25,0.166666666666667,0.638888888888889
309,0,0,0.166666666666667
310,0,0,0.333333333333333
311,0,0,0.208333333333333
312,0,0,0.348484848484848
313,0.0833333333333333,0,0.361111111111111
314,0.5,0.527777777777778,0.513888888888889
315,0,0,0.416666666666667
316,0.5,0.388888888888889,0.472222222222222
317,0.541666666666667,0.433333333333333,0.597222222222222
318,0.125,0,0.791666666666667
319,0,0,0.194444444444444
320,0,0,0.166666666666667
321,0.416666666666667,0.5,0.5
322,0,0,0.236111111111111
323,0.0416666666666667,0,0.472222222222222
324,0.0416666666666667,0,0.375
325,0.5,0.472222222222222,0.555555555555555
326,0.75,0.5,0.625
327,0,0,0.0555555555555555
328,0.166666666666667,0.0833333333333333,0.555555555555555
329,0.166666666666667,0.166666666666667,0.513888888888889
330,0,0,0.305555555555556
331,0,0,0.272727272727273
332,0,0,0.277777777777778
333,0,0,0.402777777777778
334,0.0555555555555555,0,0.272727272727273
335,0,0,0.348484848484848
336,0,0,0.541666666666667
337,0.0416666666666667,0.25,0.263888888888889
338,0,0,0.361111111111111
339,0,0,0.333333333333333
340,0,0,0.560606060606061
341,0.375,0.388888888888889,0.555555555555555
342,0.166666666666667,0.111111111111111,0.763888888888889
343,0,0,0.152777777777778
344,0,0,0.361111111111111
345,0.458333333333333,0.5,0.555555555555555
346,0.0416666666666667,0,0.597222222222222
347,0,0,0.0694444444444445
348,0,0.0277777777777778,0.222222222222222
349,0,0.0666666666666667,0.555555555555555
350,0.125,0,0.433333333333333
351,0,0,0.0454545454545454
352,0,0,0.291666666666667
353,0,0,0.347222222222222
354,0.0416666666666667,0.5,0.208333333333333
355,0,0,0.305555555555556
356,0.0416666666666667,0,0.319444444444444
357,0,0,0.333333333333333
358,0.0416666666666667,0,0.222222222222222
359,0,0,0.0833333333333333
360,0,0,0.180555555555556
361,0,0,0.0972222222222222
362,0,0,0.287878787878788
363,0,0,0.222222222222222
364,0.166666666666667,0,0.444444444444444
365,0,0,0.0972222222222222
366,0.0416666666666667,0.0555555555555555,0.208333333333333
367,0,0,0.138888888888889
368,0,0,0.236111111111111
369,0,0,0.194444444444444
370,0.291666666666667,0.388888888888889,0.680555555555555
371,0,0,0.527777777777778
372,0,0,0.291666666666667
373,0,0,0.388888888888889
374,0.166666666666667,0.166666666666667,0.472222222222222
375,0.166666666666667,0.166666666666667,0.486111111111111
376,0,0,0.430555555555556
377,0,0,0.0694444444444445
378,0.166666666666667,0.166666666666667,0.458333333333333
379,0.0416666666666667,0.0277777777777778,0.486111111111111
380,0,0,0.125
381,0.166666666666667,0.166666666666667,0.5
382,0.166666666666667,0.166666666666667,0.5
383,0,0,0.333333333333333
384,0,0,0.180555555555556
385,0,0,0.347222222222222
386,0.166666666666667,0.305555555555556,0.763888888888889
387,0,0.0277777777777778,0.272727272727273
388,0,0,0.0833333333333333
389,0.458333333333333,0.233333333333333,0.541666666666667
390,0.0416666666666667,0,0.375
391,0.0416666666666667,0.0277777777777778,0.305555555555556
392,0,0,0.151515151515152
393,0.166666666666667,0.166666666666667,0.472222222222222
394,0,0,0.208333333333333
395,0,0,0.611111111111111
396,0,0,0.166666666666667
397,0,0,0.0694444444444445
398,0.166666666666667,0.166666666666667,0.513888888888889
399,0.166666666666667,0.166666666666667,0.5
400,0,0,0.277777777777778
401,0,0,0.180555555555556
402,0,0.0555555555555555,0.208333333333333
403,0.5,0.527777777777778,0.486111111111111
404,0,0,0.409090909090909
405,0,0,0.409090909090909
406,0,0,0.819444444444445
407,0,0,0.277777777777778
408,0,0,0.393939393939394
409,0,0,0.319444444444444
410,0.0416666666666667,0,0.625
411,0.0416666666666667,0,0.416666666666667
412,0,0,0.181818181818182
413,0,0,0.125
414,0,0,0.222222222222222
415,0,0,0.291666666666667
416,0.166666666666667,0.166666666666667,0.458333333333333
417,0.0833333333333333,0.0555555555555555,0.363636363636364
418,0.5,0.444444444444444,0.694444444444445
419,0,0.0277777777777778,0.393939393939394
420,0,0,0.138888888888889
421,0,0,0.138888888888889
422,0,0,0.263888888888889
423,0,0,0.5
424,0,0,0.180555555555556
425,0,0,0.166666666666667
426,0,0,0.53030303030303
427,0.25,0.361111111111111,0.222222222222222
428,0,0,0.305555555555556
429,0,0,0.318181818181818
430,0.458333333333333,0.583333333333333,0.611111111111111
431,0.0416666666666667,0.0277777777777778,0.388888888888889
432,0.111111111111111,0,0.541666666666667
433,0,0,0.111111111111111
434,0,0,0.515151515151515
435,0,0,0.361111111111111
436,0,0.0277777777777778,0.388888888888889
437,0.333333333333333,0,0.388888888888889
438,0,0,0.318181818181818
439,0.0833333333333333,0.0555555555555555,0.791666666666667
440,0,0,0
441,0,0,0.5
442,0,0,0.236111111111111
443,0.0416666666666667,0.166666666666667,0.716666666666667
444,0,0,0.388888888888889
445,0,0,0.333333333333333
446,0.0416666666666667,0.0277777777777778,0.333333333333333
447,0.166666666666667,0.0833333333333333,0.416666666666667
448,0,0,0.233333333333333
449,0,0,0.166666666666667
450,0.875,0.861111111111111,0.847222222222222
451,0,0,0.708333333333333
452,0,0,0.393939393939394
453,0.625,0.583333333333333,0.555555555555555
454,0.0416666666666667,0.0277777777777778,0.347222222222222
455,0,0.0277777777777778,0.0972222222222222
456,0.583333333333333,0.611111111111111,0.583333333333333
457,0,0,0.194444444444444
458,0,0,0.277777777777778
459,0,0.75,0.425925925925926
460,0,0,0.361111111111111
461,0,0,0.287878787878788
462,0.166666666666667,0.222222222222222,0.180555555555556
463,0,0,0.625
464,0.458333333333333,0.555555555555555,0.486111111111111
465,0,0,0.333333333333333
466,0,0,0.194444444444444
467,0,0.0277777777777778,0.287878787878788
468,0.0833333333333333,0.0277777777777778,0.347222222222222
469,0.458333333333333,0.555555555555555,0.513888888888889
470,0.0416666666666667,0,0.333333333333333
471,0,0,0.527777777777778
472,0.666666666666667,0.555555555555555,0.569444444444445
473,0,0,0.216666666666667
474,0,0,0.208333333333333
475,0,0,0.444444444444444
476,0,0,0.597222222222222
477,0.416666666666667,0.5,0.472222222222222
478,0,0.0555555555555555,0.606060606060606
479,0.0555555555555555,0.25,0.652777777777778
480,0,0.0277777777777778,0.236111111111111
481,0.25,0.638888888888889,0.111111111111111
482,0,0,0.180555555555556
483,0,0,0.486111111111111
484,0,0,0.5
485,0,0,0.212121212121212
486,0,0.0277777777777778,0.513888888888889
487,0.125,0,0.25
488,0.5,0.5,0.513888888888889
489,0,0,0.263888888888889
490,0.333333333333333,0.194444444444444,0.263888888888889
491,0,0,0.180555555555556
492,0,0,0.194444444444444
493,0,0.0277777777777778,0.263888888888889
494,0,0,0.138888888888889
495,0.0833333333333333,0.0833333333333333,0.277777777777778
496,0,0,0.486111111111111
497,0,0,0.180555555555556
498,0,0,0.138888888888889
499,0,0,0.0454545454545454
500,0,0,0.555555555555555
501,0,0,0.208333333333333
502,0,0,0.361111111111111
503,0,0,0.513888888888889
504,0,0,0.125
505,0,0.0277777777777778,0.361111111111111
506,0.0833333333333333,0,0.194444444444444
507,0,0,0.303030303030303
508,0,0,0.25
509,0,0,0.180555555555556
510,0,0,0.291666666666667
511,0,0,0.0972222222222222
512,0,0,0.305555555555556
513,0,0,0.222222222222222
514,0,0,0.444444444444444
515,0,0,0.166666666666667
516,0.125,0.0277777777777778,0.347222222222222
517,0,0,0.222222222222222
518,0.0416666666666667,0,0.805555555555555
519,0.666666666666667,0.527777777777778,0.666666666666667
520,0,0,0.402777777777778
521,0,0,0.458333333333333
522,0.0416666666666667,0,0.208333333333333
523,0,0,0.263888888888889
524,0,0,0.166666666666667
525,0.125,0,0.430555555555556
526,0,0,0.318181818181818
527,0,0,0.606060606060606
528,0.0416666666666667,0,0.138888888888889
529,0,0,0.291666666666667
530,0,0,0.263888888888889
531,0,0,0.333333333333333
532,0,0,0.375
533,0,0,0.222222222222222
534,0,0,0.361111111111111
535,0,0,0.236111111111111
536,0,0,0.236111111111111
537,0.125,0,0.287878787878788
538,0,0,0.305555555555556
539,0,0,0.222222222222222
540,0.541666666666667,0.666666666666667,0.666666666666667
541,0,0,0.361111111111111
542,0,0.0555555555555555,0.257575757575758
543,0.0416666666666667,0,0.208333333333333
544,0,0,0.486111111111111
545,0.0416666666666667,0,0.513888888888889
546,0.375,0.722222222222222,0.361111111111111
547,0.125,0,0.483333333333333
548,0,0,0.263888888888889
549,0.0416666666666667,0,0.0972222222222222
550,0,0,0.180555555555556
551,0,0,0.305555555555556
552,0,0,0.513888888888889
553,0.416666666666667,0.472222222222222,0.402777777777778
554,0,0.0277777777777778,0.666666666666667
555,0.666666666666667,0.25,0.402777777777778
556,0.125,0,0.361111111111111
557,0.0416666666666667,0.0555555555555555,0.46969696969697
558,0,0.0277777777777778,0.458333333333333
559,0.375,0.277777777777778,0.625
560,0,0,0.111111111111111
561,0,0,0.388888888888889
562,0.291666666666667,0.388888888888889,0.513888888888889
563,0,0,0.266666666666667
564,0.416666666666667,0.444444444444444,0.486111111111111
565,0,0,0.444444444444444
566,0,0,0.333333333333333
567,0.625,0.611111111111111,0.694444444444445
568,0.0833333333333333,0,0.222222222222222
569,0.333333333333333,0.444444444444444,0.361111111111111
570,0,0.0833333333333333,0.277777777777778
571,0.5,0.5,0.5
572,0.333333333333333,0,0.257575757575758
573,0,0,0.222222222222222
574,0,0,0.409090909090909
575,0.416666666666667,0.472222222222222,0.527777777777778
576,0,0,0.305555555555556
577,0,0,0.152777777777778
578,0.0416666666666667,0,0.424242424242424
579,0,0,0.291666666666667
580,0,0,0.416666666666667
581,0,0,0.263888888888889
582,0,0,0.291666666666667
583,0,0,0.319444444444444
584,0.541666666666667,0.416666666666667,0.416666666666667
585,0,0,0.486111111111111
586,0,0,0.277777777777778
587,0,0,0.444444444444444
588,0,0,0.319444444444444
589,0,0,0.319444444444444
590,0,0,0.125
591,0,0,0.555555555555555
592,0,0,0.597222222222222
593,0.458333333333333,0.638888888888889,0.694444444444445
594,0,0,0.416666666666667
595,0,0,0.25
596,0.125,0,0.416666666666667
597,0.0416666666666667,0,0.541666666666667
598,0,0,0.291666666666667
599,0,0,0.277777777777778
600,0.625,0.533333333333333,0.597222222222222
601,0.166666666666667,0,0.666666666666667
602,0.166666666666667,0.0277777777777778,0.486111111111111
603,0,0,0.541666666666667
604,0,0,0.236111111111111
605,0,0,0.208333333333333
606,0,0,0.263888888888889
607,0,0,0.236111111111111
608,0,0,0.180555555555556
609,0,0,0.3
610,0,0,0.347222222222222
611,0,0,0.0833333333333333
612,0,0,0.636363636363636
613,0,0,0.305555555555556
614,0.0416666666666667,0,0.666666666666667
615,0.291666666666667,0,0.305555555555556
616,0,0.0277777777777778,0.236111111111111
617,0,0,0.152777777777778
618,0,0,0.319444444444444
619,0,0.0277777777777778,0.180555555555556
620,0.125,0,0.111111111111111
621,0.125,0,0.25
622,0,0,0.388888888888889
623,0,0,0.25
624,0,0,0.527777777777778
625,0.541666666666667,0.5,0.583333333333333
626,0.5,0.416666666666667,0.333333333333333
627,0,0,0.287878787878788
628,0,0,0.166666666666667
629,0,0,0.291666666666667
630,0,0.0833333333333333,0.222222222222222
631,0.625,0.833333333333333,0.597222222222222
632,0.166666666666667,0,0.277777777777778
633,0,0,0.5
634,0,0,0.111111111111111
635,0,0,0.486111111111111
636,0.0416666666666667,0.0277777777777778,0.361111111111111
637,0.5,0.527777777777778,0.583333333333333
638,0.125,0,0.375
639,0,0,0.152777777777778
640,0,0,0.208333333333333
641,0,0,0.180555555555556
642,0,0,0.388888888888889
643,0,0,0.0909090909090909
644,0,0,0.305555555555556
645,0,0,0.233333333333333
646,0,0,0.0972222222222222
647,0,0,0.333333333333333
648,0,0.0555555555555555,0.5
649,0.0416666666666667,0,0.152777777777778
650,0,0,0.55
651,0,0,0.333333333333333
652,0.0416666666666667,0.0277777777777778,0.444444444444444
653,0.25,0.0277777777777778,0.583333333333333
654,0,0,0.125
655,0,0.0277777777777778,0.388888888888889
656,0,0,0.347222222222222
657,0,0,0.513888888888889
658,0,0.166666666666667,0.263888888888889
659,0,0,0.393939393939394
660,0,0,0.166666666666667
661,0,0,0.194444444444444
662,0,0,0.194444444444444
663,0.0416666666666667,0,0.277777777777778
664,0,0.0277777777777778,0.208333333333333
665,0,0,0.180555555555556
666,0,0,0.181818181818182
667,0.0416666666666667,0,0.291666666666667
668,1,1,0.930555555555555
669,0,0,0.2
670,0,0,0.111111111111111
671,0,0,0.25
672,0,0,0.138888888888889
673,0,0,0.319444444444444
674,0,0,0.388888888888889
675,0,0.0555555555555555,0.180555555555556
676,0.0416666666666667,0.0277777777777778,0.791666666666667
677,0,0,0.277777777777778
678,0,0,0.388888888888889
679,0,0,0.291666666666667
680,0,0,0.236111111111111
681,0,0.0277777777777778,0.430555555555556
682,0,0,0.0833333333333333
683,0,0,0.222222222222222
684,0,0,0.291666666666667
685,0.0833333333333333,0.111111111111111,0.680555555555555
686,0,0,0.152777777777778
687,0,0,0.597222222222222
688,0,0,0.212121212121212
689,0,0,0.194444444444444
690,0,0,0.166666666666667
691,0,0,0.348484848484848
692,0,0,0.136363636363636
693,0,0,0.180555555555556
694,0,0,0.363636363636364
695,0,0,0.166666666666667
696,0,0,0.347222222222222
697,0,0,0.0416666666666667
698,0,0,0.0972222222222222
699,0.541666666666667,0.555555555555555,0.694444444444445
700,0,0,0.348484848484848
701,0,0,0.152777777777778
702,0,0,0.430555555555556
703,0,0,0.166666666666667
704,0,0,0.138888888888889
705,0,0.0277777777777778,0.416666666666667
706,0.375,0.472222222222222,0.736111111111111
707,0,0,0.257575757575758
708,0.0416666666666667,0,0.402777777777778
709,0,0,0.166666666666667
710,0.0833333333333333,0.0277777777777778,0.527777777777778
711,0,0,0.121212121212121
712,0,0,0.319444444444444
713,0,0,0.291666666666667
714,0,0.0277777777777778,0.152777777777778
715,0,0,0.208333333333333
716,0.333333333333333,0.166666666666667,0.5
717,0,0.0833333333333333,0.444444444444444
718,0.291666666666667,0.0277777777777778,0.333333333333333
719,0.416666666666667,0,0.303030303030303
720,0.583333333333333,0.611111111111111,0.541666666666667
721,0,0,0.361111111111111
722,0,0.0277777777777778,0.416666666666667
723,0,0,0.180555555555556
724,0,0,0.305555555555556
725,0,0.0277777777777778,0.402777777777778
726,0,0,0.257575757575758
727,0,0,0.409090909090909
728,0.0833333333333333,0.0833333333333333,0.611111111111111
729,0,0,0.180555555555556
730,0,0,0.305555555555556
731,0,0,0.25
732,0.666666666666667,0.583333333333333,0.722222222222222
733,0,0,0.166666666666667
734,0,0,0.125
735,0,0,0.242424242424242
736,0,0,0.416666666666667
737,0,0,0.486111111111111
738,0,0,0.272727272727273
739,0,0,0.266666666666667
740,0.333333333333333,0,0.208333333333333
741,0,0,0.430555555555556
742,0,0.0277777777777778,0.180555555555556
743,0,0,0.263888888888889
744,0.708333333333333,0.75,0.569444444444445
745,0,0,0.222222222222222
746,0,0,0.138888888888889
747,0,0,0.287878787878788
748,0,0,0.430555555555556
749,0,0,0.25
750,0,0,0.333333333333333
751,0,0,0.138888888888889
752,0.583333333333333,0.333333333333333,0.597222222222222
753,0.388888888888889,0.0833333333333333,0.847222222222222
754,0.25,0,0.527777777777778
755,0,0,0.347222222222222
756,0,0,0.111111111111111
757,0,0,0.287878787878788
758,0.0416666666666667,0,0.318181818181818
759,0.583333333333333,0.166666666666667,0.708333333333333
760,0,0,0.194444444444444
761,0,0,0.194444444444444
762,0,0,0.444444444444444
763,0,0.0277777777777778,0.486111111111111
764,0.0416666666666667,0,0.263888888888889
765,0,0,0.291666666666667
766,0,0.138888888888889,0.333333333333333
767,0,0,0.208333333333333
768,0,0,0.125
769,0,0,0.25
770,0,0,0.125
771,0,0,0.5
772,0,0,0.416666666666667
773,0.0416666666666667,0.0277777777777778,0.194444444444444
774,0,0,0.375
775,0.0833333333333333,0,0.138888888888889
776,0,0,0.277777777777778
777,0,0,0.347222222222222
778,0.0416666666666667,0.194444444444444,0.5
779,0.25,0.166666666666667,0.402777777777778
780,0,0,0.5
781,0,0,0.388888888888889
782,0,0.111111111111111,0.462962962962963
783,0,0,0.541666666666667
784,0,0,0.194444444444444
785,0,0,0.236111111111111
786,0,0,0.180555555555556
787,0,0,0.236111111111111
788,0,0,0.152777777777778
789,0,0,0.30952380952381
790,0,0,0.363636363636364
791,0,0,0.236111111111111
792,0.0833333333333333,0.0277777777777778,0.194444444444444
793,0,0.0555555555555555,0.416666666666667
794,0,0,0.194444444444444
795,0,0,0.166666666666667
796,0.5,0.125,0.486111111111111
797,0,0,0.152777777777778
798,0,0,0.227272727272727
799,0,0,0.305555555555556
800,0,0.0277777777777778,0.25
801,0,0,0.583333333333333
802,0,0,0.111111111111111
803,0,0,0.0972222222222222
804,0,0,0.25
805,0,0,0.272727272727273
806,0,0,0.555555555555555
807,0,0,0.277777777777778
808,0.166666666666667,0.0277777777777778,0.333333333333333
809,0,0,0.651515151515151
810,0,0,0.208333333333333
811,0.0833333333333333,0,0.611111111111111
812,0,0,0.233333333333333
813,0,0,0.722222222222222
814,0,0,0.277777777777778
815,0,0,0.180555555555556
816,0,0,0.227272727272727
817,0,0,0.0694444444444445
818,0.0416666666666667,0,0.216666666666667
819,0,0,0.257575757575758
820,0,0,0.287878787878788
